slug,provider,offer,actionButtons,planName,planType,historicalData,apiType,technology,chain,accessPrice,queryPrice,starred,trial,availableApis,limitations,securityImprovements,monitoringAndAnalytics,regions,additionalFeatures,address,tag,uptimeSla,verifiedUptime,blocksBehindSla,verifiedBlocksBehindAvg,bandwidthSla,verifiedLatency,supportSla
spectrum-sepolia-developer-recent-state,,!offer:spectrum-developer-recent-state,"[""[Website](https://spectrumnodes.com/networks/ethereum-rpc)""]",,,,,,sepolia,,,,,,,,,,,,,,,,,,,
spectrum-sepolia-developer-trace,,!offer:spectrum-developer-trace,"[""[Website](https://spectrumnodes.com/networks/ethereum-rpc)""]",,,,,,sepolia,,,,,,,,,,,,,,,,,,,
spectrum-sepolia-enterprise-full-archive,,!offer:spectrum-enterprise-full-archive,"[""[Website](https://spectrumnodes.com/networks/ethereum-rpc)""]",,,,,,sepolia,,,,,,,,,,,,,,,,,,,
spectrum-sepolia-enterprise-recent-state,,!offer:spectrum-enterprise-recent-state,"[""[Website](https://spectrumnodes.com/networks/ethereum-rpc)""]",,,,,,sepolia,,,,,,,,,,,,,,,,,,,
spectrum-sepolia-enterprise-trace,,!offer:spectrum-enterprise-trace,"[""[Website](https://spectrumnodes.com/networks/ethereum-rpc)""]",,,,,,sepolia,,,,,,,,,,,,,,,,,,,
spectrum-sepolia-free-full-archive,,!offer:spectrum-free-full-archive,"[""[Website](https://spectrumnodes.com/networks/ethereum-rpc)""]",,,,,,sepolia,,,,,,,,,,,,,,,,,,,
spectrum-sepolia-free-recent-state,,!offer:spectrum-free-recent-state,"[""[Website](https://spectrumnodes.com/networks/ethereum-rpc)""]",,,,,,sepolia,,,,,,,,,,,,,,,,,,,
spectrum-sepolia-free-trace,,!offer:spectrum-free-trace,"[""[Website](https://spectrumnodes.com/networks/ethereum-rpc)""]",,,,,,sepolia,,,,,,,,,,,,,,,,,,,
speedynodes-mainnet-advanced-full-archive,,!offer:speedynodes-advanced-full-archive,"[""[Docs](https://docs.speedynodes.com/networks/overview/)""]",,,,,,mainnet,,,,,,,,,,,,,,,,,,,
speedynodes-mainnet-advanced-recent-state,,!offer:speedynodes-advanced-recent-state,"[""[Docs](https://docs.speedynodes.com/networks/overview/)""]",,,,,,mainnet,,,,,,,,,,,,,,,,,,,
speedynodes-mainnet-dedicated-full-archive,,!offer:speedynodes-dedicated-full-archive,"[""[Docs](https://docs.speedynodes.com/networks/overview/)""]",,,,,,mainnet,,,,,,,,,,,,,,,,,,,
speedynodes-mainnet-dedicated-recent-state,,!offer:speedynodes-dedicated-recent-state,"[""[Docs](https://docs.speedynodes.com/networks/overview/)""]",,,,,,mainnet,,,,,,,,,,,,,,,,,,,
speedynodes-mainnet-free-full-archive,,!offer:speedynodes-free-full-archive,"[""[Docs](https://docs.speedynodes.com/networks/overview/)""]",,,,,,mainnet,,,,,,,,,,,,,,,,,,,
speedynodes-mainnet-free-recent-state,,!offer:speedynodes-free-recent-state,"[""[Docs](https://docs.speedynodes.com/networks/overview/)""]",,,,,,mainnet,,,,,,,,,,,,,,,,,,,
speedynodes-mainnet-pro-full-archive,,!offer:speedynodes-pro-full-archive,"[""[Docs](https://docs.speedynodes.com/networks/overview/)""]",,,,,,mainnet,,,,,,,,,,,,,,,,,,,
speedynodes-mainnet-pro-recent-state,,!offer:speedynodes-pro-recent-state,"[""[Docs](https://docs.speedynodes.com/networks/overview/)""]",,,,,,mainnet,,,,,,,,,,,,,,,,,,,
speedynodes-mainnet-scale-full-archive,,!offer:speedynodes-scale-full-archive,"[""[Docs](https://docs.speedynodes.com/networks/overview/)""]",,,,,,mainnet,,,,,,,,,,,,,,,,,,,
speedynodes-mainnet-scale-recent-state,,!offer:speedynodes-scale-recent-state,"[""[Docs](https://docs.speedynodes.com/networks/overview/)""]",,,,,,mainnet,,,,,,,,,,,,,,,,,,,
speedynodes-mainnet-starter-full-archive,,!offer:speedynodes-starter-full-archive,"[""[Docs](https://docs.speedynodes.com/networks/overview/)""]",,,,,,mainnet,,,,,,,,,,,,,,,,,,,
speedynodes-mainnet-starter-recent-state,,!offer:speedynodes-starter-recent-state,"[""[Docs](https://docs.speedynodes.com/networks/overview/)""]",,,,,,mainnet,,,,,,,,,,,,,,,,,,,
sqd-hoodi-free-indexer,,!offer:sqd-free-indexer,"[""[Website](https://www.sqd.ai/network)"",""[Docs](https://docs.sqd.ai/subsquid-network/reference/networks/#evm--ethereum-compatible)""]",,,,,,hoodi,,,,,,,,,,,,,,,,,,,
sqd-hoodi-pay-as-you-go-indexer,,!offer:sqd-pay-as-you-go-indexer,"[""[Buy](https://docs.sqd.ai/cloud/pricing/)"",""[Docs](https://docs.sqd.ai/subsquid-network/reference/networks/#evm--ethereum-compatible)""]",,,,,,hoodi,,,,,,,,,,,,,,,,,,,
sqd-mainnet-free-indexer,,!offer:sqd-free-indexer,"[""[Website](https://www.sqd.ai/network)"",""[Docs](https://docs.sqd.ai/subsquid-network/reference/networks/#evm--ethereum-compatible)""]",,,,,,mainnet,,,,,,,,,,,,,,,,,,,
sqd-mainnet-pay-as-you-go-indexer,,!offer:sqd-pay-as-you-go-indexer,"[""[Buy](https://docs.sqd.ai/cloud/pricing/)"",""[Docs](https://docs.sqd.ai/subsquid-network/reference/networks/#evm--ethereum-compatible)""]",,,,,,mainnet,,,,,,,,,,,,,,,,,,,
sqd-sepolia-free-indexer,,!offer:sqd-free-indexer,"[""[Website](https://www.sqd.ai/network)"",""[Docs](https://docs.sqd.ai/subsquid-network/reference/networks/#evm--ethereum-compatible)""]",,,,,,sepolia,,,,,,,,,,,,,,,,,,,
sqd-sepolia-pay-as-you-go-indexer,,!offer:sqd-pay-as-you-go-indexer,"[""[Buy](https://docs.sqd.ai/cloud/pricing/)"",""[Docs](https://docs.sqd.ai/subsquid-network/reference/networks/#evm--ethereum-compatible)""]",,,,,,sepolia,,,,,,,,,,,,,,,,,,,
subquery-hoodi-pay-as-you-go-indexer,,!offer:subquery-pay-as-you-go-indexer,"[""[Buy](https://subquery.network/doc/subquery_network/node_operators/rewards.html#pricing-strategy)"",""[Docs](https://subquery.network/doc/indexer/quickstart/quickstart_chains/ethereum-gravatar.html)""]",,,,,,mainnet,,,,,,,,,,,,,,,,,,,
tatum-hoodi-free-recent-state,,!offer:tatum-free-recent-state,"[""[Website](https://www.tatum.io?via=chainlove)"",""[Docs](https://docs.tatum.io/reference/rpc-ethereum)""]",,,,,,hoodi,,,,,,,,,,,,,,,,,,,
tatum-hoodi-pro-full-archive,,!offer:tatum-pro-full-archive,"[""[Buy](https://www.tatum.io?via=chainlove)"",""[Docs](https://docs.tatum.io/reference/rpc-ethereum)""]",,,,,,hoodi,,,,,,,,,,,,,,,,,,,
tatum-hoodi-pro-recent-state,,!offer:tatum-pro-recent-state,"[""[Buy](https://www.tatum.io?via=chainlove)"",""[Docs](https://docs.tatum.io/reference/rpc-ethereum)""]",,,,,,hoodi,,,,,,,,,,,,,,,,,,,
tatum-hoodi-scale-full-archive,,!offer:tatum-scale-full-archive,"[""[Buy](https://www.tatum.io?via=chainlove)"",""[Docs](https://docs.tatum.io/reference/rpc-ethereum)""]",,,,,,hoodi,,,,,,,,,,,,,,,,,,,
tatum-hoodi-scale-recent-state,,!offer:tatum-scale-recent-state,"[""[Buy](https://www.tatum.io?via=chainlove)"",""[Docs](https://docs.tatum.io/reference/rpc-ethereum)""]",,,,,,hoodi,,,,,,,,,,,,,,,,,,,
tatum-hoodi-starter-full-archive,,!offer:tatum-starter-full-archive,"[""[Buy](https://www.tatum.io?via=chainlove)"",""[Docs](https://docs.tatum.io/reference/rpc-ethereum)""]",,,,,,hoodi,,,,,,,,,,,,,,,,,,,
tatum-hoodi-starter-recent-state,,!offer:tatum-starter-recent-state,"[""[Buy](https://www.tatum.io?via=chainlove)"",""[Docs](https://docs.tatum.io/reference/rpc-ethereum)""]",,,,,,hoodi,,,,,,,,,,,,,,,,,,,
tatum-mainnet-free-recent-state,,!offer:tatum-free-recent-state,"[""[Website](https://www.tatum.io?via=chainlove)"",""[Docs](https://docs.tatum.io/reference/rpc-ethereum)""]",,,,,,mainnet,,,,,,,,,,,,,,,,,,,
tatum-mainnet-pro-full-archive,,!offer:tatum-pro-full-archive,"[""[Buy](https://www.tatum.io?via=chainlove)"",""[Docs](https://docs.tatum.io/reference/rpc-ethereum)""]",,,,,,mainnet,,,,,,,,,,,,,,,,,,,
tatum-mainnet-pro-recent-state,,!offer:tatum-pro-recent-state,"[""[Buy](https://www.tatum.io?via=chainlove)"",""[Docs](https://docs.tatum.io/reference/rpc-ethereum)""]",,,,,,mainnet,,,,,,,,,,,,,,,,,,,
tatum-mainnet-scale-full-archive,,!offer:tatum-scale-full-archive,"[""[Buy](https://www.tatum.io?via=chainlove)"",""[Docs](https://docs.tatum.io/reference/rpc-ethereum)""]",,,,,,mainnet,,,,,,,,,,,,,,,,,,,
tatum-mainnet-scale-recent-state,,!offer:tatum-scale-recent-state,"[""[Buy](https://www.tatum.io?via=chainlove)"",""[Docs](https://docs.tatum.io/reference/rpc-ethereum)""]",,,,,,mainnet,,,,,,,,,,,,,,,,,,,
tatum-mainnet-starter-full-archive,,!offer:tatum-starter-full-archive,"[""[Buy](https://www.tatum.io?via=chainlove)"",""[Docs](https://docs.tatum.io/reference/rpc-ethereum)""]",,,,,,mainnet,,,,,,,,,,,,,,,,,,,
tatum-mainnet-starter-recent-state,,!offer:tatum-starter-recent-state,"[""[Buy](https://www.tatum.io?via=chainlove)"",""[Docs](https://docs.tatum.io/reference/rpc-ethereum)""]",,,,,,mainnet,,,,,,,,,,,,,,,,,,,
tatum-sepolia-free-recent-state,,!offer:tatum-free-recent-state,"[""[Website](https://www.tatum.io?via=chainlove)"",""[Docs](https://docs.tatum.io/reference/rpc-ethereum)""]",,,,,,sepolia,,,,,,,,,,,,,,,,,,,
tatum-sepolia-pro-full-archive,,!offer:tatum-pro-full-archive,"[""[Buy](https://www.tatum.io?via=chainlove)"",""[Docs](https://docs.tatum.io/reference/rpc-ethereum)""]",,,,,,sepolia,,,,,,,,,,,,,,,,,,,
tatum-sepolia-pro-recent-state,,!offer:tatum-pro-recent-state,"[""[Buy](https://www.tatum.io?via=chainlove)"",""[Docs](https://docs.tatum.io/reference/rpc-ethereum)""]",,,,,,sepolia,,,,,,,,,,,,,,,,,,,
tatum-sepolia-scale-full-archive,,!offer:tatum-scale-full-archive,"[""[Buy](https://www.tatum.io?via=chainlove)"",""[Docs](https://docs.tatum.io/reference/rpc-ethereum)""]",,,,,,sepolia,,,,,,,,,,,,,,,,,,,
tatum-sepolia-scale-recent-state,,!offer:tatum-scale-recent-state,"[""[Buy](https://www.tatum.io?via=chainlove)"",""[Docs](https://docs.tatum.io/reference/rpc-ethereum)""]",,,,,,sepolia,,,,,,,,,,,,,,,,,,,
tatum-sepolia-starter-full-archive,,!offer:tatum-starter-full-archive,"[""[Buy](https://www.tatum.io?via=chainlove)"",""[Docs](https://docs.tatum.io/reference/rpc-ethereum)""]",,,,,,sepolia,,,,,,,,,,,,,,,,,,,
tatum-sepolia-starter-recent-state,,!offer:tatum-starter-recent-state,"[""[Buy](https://www.tatum.io?via=chainlove)"",""[Docs](https://docs.tatum.io/reference/rpc-ethereum)""]",,,,,,sepolia,,,,,,,,,,,,,,,,,,,
thegraph-hoodi-free-indexer,,!offer:thegraph-free-indexer,"[""[Website](https://thegraph.com/)"",""[Docs](https://thegraph.com/docs/en/supported-networks/hoodi-cl/)""]",,,,,,hoodi,,,,,,,,,,,,,,,,,,,
thegraph-hoodi-pay-as-you-go-indexer,,!offer:thegraph-pay-as-you-go-indexer,"[""[Buy](https://thegraph.com/studio-pricing/)"",""[Docs](https://thegraph.com/docs/en/supported-networks/hoodi-cl/)""]",,,,,,hoodi,,,,,,,,,,,,,,,,,,,
thegraph-mainnet-free-indexer,,!offer:thegraph-free-indexer,"[""[Website](https://thegraph.com/)"",""[Docs](https://thegraph.com/docs/en/supported-networks/mainnet/)""]",,,,,,mainnet,,,,,,,,,,,,,,,,,,,
thegraph-mainnet-pay-as-you-go-indexer,,!offer:thegraph-pay-as-you-go-indexer,"[""[Buy](https://thegraph.com/studio-pricing/)"",""[Docs](https://thegraph.com/docs/en/supported-networks/mainnet/)""]",,,,,,mainnet,,,,,,,,,,,,,,,,,,,
thegraph-sepolia-free-indexer,,!offer:thegraph-free-indexer,"[""[Website](https://thegraph.com/)"",""[Docs](https://thegraph.com/docs/en/supported-networks/sepolia-cl/)""]",,,,,,sepolia,,,,,,,,,,,,,,,,,,,
thegraph-sepolia-pay-as-you-go-indexer,,!offer:thegraph-pay-as-you-go-indexer,"[""[Buy](https://thegraph.com/studio-pricing/)"",""[Docs](https://thegraph.com/docs/en/supported-networks/sepolia-cl/)""]",,,,,,sepolia,,,,,,,,,,,,,,,,,,,
thirdweb-mainnet-dedicated-recent-state,,!offer:thirdweb-dedicated-recent-state,,,,,,,mainnet,,,,,,,,,,,,,,,,,,,
thirdweb-mainnet-growth-indexer,,!offer:thirdweb-growth-indexer,,,,,,,mainnet,,,,,,,,,,,,,,,,,,,
thirdweb-mainnet-growth-recent-state,,!offer:thirdweb-growth-recent-state,,,,,,,mainnet,,,,,,,,,,,,,,,,,,,
thirdweb-mainnet-scale-indexer,,!offer:thirdweb-scale-indexer,,,,,,,mainnet,,,,,,,,,,,,,,,,,,,
thirdweb-mainnet-scale-recent-state,,!offer:thirdweb-scale-recent-state,,,,,,,mainnet,,,,,,,,,,,,,,,,,,,
thirdweb-mainnet-starter-indexer,,!offer:thirdweb-starter-indexer,,,,,,,mainnet,,,,,,,,,,,,,,,,,,,
thirdweb-mainnet-starter-recent-state,,!offer:thirdweb-starter-recent-state,,,,,,,mainnet,,,,,,,,,,,,,,,,,,,
uniblock-hoodi-business-custom,,!offer:uniblock-business-custom,,,,,,,hoodi,,,,,,,,,,,,,,,,,,,
uniblock-hoodi-dedicated-custom,,!offer:uniblock-dedicated-custom,,,,,,,hoodi,,,,,,,,,,,,,,,,,,,
uniblock-hoodi-growth-custom,,!offer:uniblock-growth-custom,,,,,,,hoodi,,,,,,,,,,,,,,,,,,,
uniblock-hoodi-pro-custom,,!offer:uniblock-pro-custom,,,,,,,hoodi,,,,,,,,,,,,,,,,,,,
uniblock-hoodi-startup-custom,,!offer:uniblock-startup-custom,,,,,,,hoodi,,,,,,,,,,,,,,,,,,,
uniblock-mainnet-business-custom,,!offer:uniblock-business-custom,,,,,,,mainnet,,,,,,,,,,,,,,,,,,,
uniblock-mainnet-dedicated-custom,,!offer:uniblock-dedicated-custom,,,,,,,mainnet,,,,,,,,,,,,,,,,,,,
uniblock-mainnet-growth-custom,,!offer:uniblock-growth-custom,,,,,,,mainnet,,,,,,,,,,,,,,,,,,,
uniblock-mainnet-pro-custom,,!offer:uniblock-pro-custom,,,,,,,mainnet,,,,,,,,,,,,,,,,,,,
uniblock-mainnet-startup-custom,,!offer:uniblock-startup-custom,,,,,,,mainnet,,,,,,,,,,,,,,,,,,,
uniblock-sepolia-business-custom,,!offer:uniblock-business-custom,,,,,,,sepolia,,,,,,,,,,,,,,,,,,,
uniblock-sepolia-dedicated-custom,,!offer:uniblock-dedicated-custom,,,,,,,sepolia,,,,,,,,,,,,,,,,,,,
uniblock-sepolia-growth-custom,,!offer:uniblock-growth-custom,,,,,,,sepolia,,,,,,,,,,,,,,,,,,,
uniblock-sepolia-pro-custom,,!offer:uniblock-pro-custom,,,,,,,sepolia,,,,,,,,,,,,,,,,,,,
uniblock-sepolia-startup-custom,,!offer:uniblock-startup-custom,,,,,,,sepolia,,,,,,,,,,,,,,,,,,,
validation-cloud-mainnet-free-recent-state,,!offer:validation-cloud-free-recent-state,"[""[Website](https://www.validationcloud.io/network)"",""[Docs](https://docs.validationcloud.io/v1)""]",,,,,,mainnet,,,,,,,,,,,,,,,,,,,
validation-cloud-mainnet-private-recent-state,,!offer:validation-cloud-private-recent-state,"[""[Website](https://www.validationcloud.io/network)"",""[Docs](https://docs.validationcloud.io/v1)""]",,,,,,mainnet,,,,,,,,,,,,,,,,,,,
validation-cloud-mainnet-scale-recent-state,,!offer:validation-cloud-scale-recent-state,"[""[Website](https://www.validationcloud.io/network)"",""[Docs](https://docs.validationcloud.io/v1)""]",,,,,,mainnet,,,,,,,,,,,,,,,,,,,
watchdata-mainnet-business-full-archive,,!offer:watchdata-business-full-archive,"[""[Website](https://ethereum.api.watchdata.io/node/jsonrpc)""]",,,,,,mainnet,,,,,,,,,,,,,,,,,,,
watchdata-mainnet-business-recent-state,,!offer:watchdata-business-recent-state,"[""[Website](https://ethereum.api.watchdata.io/node/jsonrpc)""]",,,,,,mainnet,,,,,,,,,,,,,,,,,,,
watchdata-mainnet-free-full-archive,,!offer:watchdata-free-full-archive,"[""[Website](https://ethereum.api.watchdata.io/node/jsonrpc)""]",,,,,,mainnet,,,,,,,,,,,,,,,,,,,
watchdata-mainnet-free-recent-state,,!offer:watchdata-free-recent-state,"[""[Website](https://ethereum.api.watchdata.io/node/jsonrpc)""]",,,,,,mainnet,,,,,,,,,,,,,,,,,,,
watchdata-mainnet-production-full-archive,,!offer:watchdata-production-full-archive,"[""[Website](https://ethereum.api.watchdata.io/node/jsonrpc)""]",,,,,,mainnet,,,,,,,,,,,,,,,,,,,
watchdata-mainnet-production-recent-state,,!offer:watchdata-production-recent-state,"[""[Website](https://ethereum.api.watchdata.io/node/jsonrpc)""]",,,,,,mainnet,,,,,,,,,,,,,,,,,,,
watchdata-mainnet-startup-full-archive,,!offer:watchdata-startup-full-archive,"[""[Website](https://ethereum.api.watchdata.io/node/jsonrpc)""]",,,,,,mainnet,,,,,,,,,,,,,,,,,,,
watchdata-mainnet-startup-recent-state,,!offer:watchdata-startup-recent-state,"[""[Website](https://ethereum.api.watchdata.io/node/jsonrpc)""]",,,,,,mainnet,,,,,,,,,,,,,,,,,,,
zerion-mainnet-builder-indexer,,!offer:zerion-builder-indexer,,,,,,,mainnet,,,,,,,,,,,,,,,,,,,
zerion-mainnet-developer-indexer,,!offer:zerion-developer-indexer,,,,,,,mainnet,,,,,,,,,,,,,,,,,,,
zerion-mainnet-enterprise-indexer,,!offer:zerion-enterprise-indexer,,,,,,,mainnet,,,,,,,,,,,,,,,,,,,
zerion-mainnet-growth-indexer,,!offer:zerion-growth-indexer,,,,,,,mainnet,,,,,,,,,,,,,,,,,,,
zerion-mainnet-startup-indexer,,!offer:zerion-startup-indexer,,,,,,,mainnet,,,,,,,,,,,,,,,,,,,
zerion-sepolia-builder-indexer,,!offer:zerion-builder-indexer,,,,,,,sepolia,,,,,,,,,,,,,,,,,,,
zerion-sepolia-developer-indexer,,!offer:zerion-developer-indexer,,,,,,,sepolia,,,,,,,,,,,,,,,,,,,
zerion-sepolia-enterprise-indexer,,!offer:zerion-enterprise-indexer,,,,,,,sepolia,,,,,,,,,,,,,,,,,,,
zerion-sepolia-growth-indexer,,!offer:zerion-growth-indexer,,,,,,,sepolia,,,,,,,,,,,,,,,,,,,
zerion-sepolia-startup-indexer,,!offer:zerion-startup-indexer,,,,,,,sepolia,,,,,,,,,,,,,,,,,,,
