slug,provider,offer,actionButtons,planName,planType,historicalData,apiType,technology,accessPrice,queryPrice,starred,trial,availableApis,limitations,securityImprovements,monitoringAndAnalytics,regions,additionalFeatures,address,tag,uptimeSla,verifiedUptime,blocksBehindSla,verifiedBlocksBehindAvg,bandwidthSla,verifiedLatency,supportSla
thirdweb-pro-indexer,Thirdweb,,"[""[Contact](https://thirdweb.com/pricing)"",""[Docs](https://portal.thirdweb.com/)""]",Pro,Enterprise,Archive,Indexed Data,Custom,up to $1499,$5.4/1M queries,FALSE,FALSE,"[""REST"",""GraphQL""]","[""30RPS/1.5K RPM""]","[""DDoS Protection"",""IP Protection"",""Dedicated infrastructure""]","[""Usage analytics"",""Custom dashboards""]","[""Global""]","[""Custom API Schemas"",""No ABI Required"",""Email support"",""Slack support"",""Telegram support"",""Account Executive""]",,,,NULL,NULL,NULL,NULL,NULL,
thirdweb-pro-recent-state,Thirdweb,,"[""[Contact](https://thirdweb.com/pricing)"",""[Docs](https://portal.thirdweb.com/)""]",Pro,Enterprise,Pruned,RPC,EVM JSON-RPC,up to $1499,$8/1M requests (volume discounts applies),FALSE,FALSE,"[""eth"",""web3"",""net""]","[""30RPS/1.5K RPM""]","[""DDoS Protection"",""IP Protection"",""Dedicated infrastructure""]","[""Usage analytics"",""Custom dashboards""]","[""Global""]","[""Custom API Schemas"",""No ABI Required"",""Email support"",""Slack support"",""Telegram support"",""Account Executive""]",,,,NULL,NULL,NULL,NULL,NULL,
thirdweb-scale-indexer,Thirdweb,,"[""[Buy](https://thirdweb.com/pricing)"",""[Docs](https://portal.thirdweb.com/)""]",Scale,Tiered,Archive,Indexed Data,Custom,$499,$8(1M-250M)/$6.8(250M-1B)/$5.4(1B+)/1M queries,FALSE,FALSE,"[""REST"",""GraphQL""]","[""1K reqs/s""]","[""DDoS Protection"",""IP Protection""]","[""Usage analytics""]","[""Global""]","[""Custom API Schemas"",""No ABI Required"",""Email support"",""Slack support"",""Telegram support""]",,,,NULL,NULL,NULL,NULL,NULL,
thirdweb-scale-recent-state,Thirdweb,,"[""[Buy](https://thirdweb.com/pricing)"",""[Docs](https://portal.thirdweb.com/)""]",Scale,Tiered,Pruned,RPC,EVM JSON-RPC,$499/mo,$8(1M-250M)/$6.8(250M-1B)/$5.4(1B+)/1M requests (volume discounts applies),FALSE,FALSE,"[""eth"",""web3"",""net""]","[""1K reqs/s""]","[""DDoS Protection"",""IP Protection""]","[""Usage analytics"",""Custom monitoring""]","[""Global""]","[""Custom API Schemas"",""No ABI Required"",""Email support"",""Slack support"",""Telegram support""]",,,,NULL,NULL,NULL,NULL,NULL,
thirdweb-starter-indexer,Thirdweb,,"[""[Buy](https://thirdweb.com/pricing)"",""[Docs](https://portal.thirdweb.com/)""]",Starter,Tiered,Archive,Indexed Data,Custom,$5,$8(1M-250M)/$6.8(250M-1B)/$5.4(1B+)/1M queries,FALSE,FALSE,"[""REST"",""GraphQL""]","[""100 reqs/s""]","[""DDoS Protection"",""IP Protection""]","[""Usage analytics""]","[""Global""]","[""Custom API Schemas"",""No ABI Required"",""Email support"",""Slack support"",""Telegram support""]",,,,NULL,NULL,NULL,NULL,NULL,
thirdweb-starter-recent-state,Thirdweb,,"[""[Buy](https://thirdweb.com/pricing)"",""[Docs](https://portal.thirdweb.com/)""]",Starter,Tiered,Pruned,RPC,EVM JSON-RPC,$5/mo,$8(1M-250M)/$6.8(250M-1B)/$5.4(1B+)/1M requests (volume discounts applies),FALSE,FALSE,"[""eth"",""web3"",""net""]","[""100 reqs/s""]","[""DDoS Protection"",""IP Protection""]","[""Usage analytics"",""Custom monitoring""]","[""Global""]",,,,,NULL,NULL,NULL,NULL,NULL,
uniblock-business-custom,Uniblock,,"[""[Buy](https://uniblock.dev/pricing)"",""[Docs](https://docs.uniblock.dev/guides/getting-started/starting-out)""]",Business,Tiered,Archive,RPC,EVM JSON-RPC,$549,$1/4M CUs,FALSE,FALSE,"[""Market Data API"",""Token AP"",""NFT API"",""Transaction API"",""Scan API"",""Webhook API""]",,"[""5.5B CUs/mo"",""20K CU/s Throughput"",""Unlimited Apps""]","[""Dashboards Analytics""]","[""Global""]","[""Email & Discord""]",null,,99.99%,NULL,,NULL,,NULL,
uniblock-dedicated-custom,Uniblock,,"[""[Contact](https://uniblock.dev/pricing)"",""[Docs](https://docs.uniblock.dev/guides/getting-started/starting-out)""]",,Dedicated,Archive,RPC,EVM JSON-RPC,Custom,Custom,FALSE,FALSE,"[""Market Data API"",""Token AP"",""NFT API"",""Transaction API"",""Scan API"",""Webhook API""]",,"[""Custom""]","[""Dashboards Analytics""]","[""Global""]","[""Email & Discord""]",null,,99.99%,NULL,,NULL,,NULL,
uniblock-enterprise-custom,Uniblock,,"[""[Contact](https://uniblock.dev/pricing)"",""[Docs](https://docs.uniblock.dev/guides/getting-started/starting-out)""]",,Enterprise,Archive,RPC,EVM JSON-RPC,Custom,Custom,FALSE,FALSE,"[""Market Data API"",""Token AP"",""NFT API"",""Transaction API"",""Scan API"",""Webhook API""]",,"[""Custom""]","[""Dashboards Analytics""]","[""Global""]","[""Email & Discord""]",null,,99.99%,NULL,,NULL,,NULL,
uniblock-growth-custom,Uniblock,,"[""[Buy](https://uniblock.dev/pricing)"",""[Docs](https://docs.uniblock.dev/guides/getting-started/starting-out)""]",Growth,Tiered,Archive,RPC,EVM JSON-RPC,$49,$1/4M CUs,FALSE,FALSE,"[""Market Data API"",""Token AP"",""NFT API"",""Transaction API"",""Scan API"",""Webhook API""]",,"[""500M CUs/mo"",""2K CU/s Throughput"",""5 Apps""]","[""Dashboards Analytics""]","[""Global""]","[""Email & Discord""]",null,,99.99%,NULL,,NULL,,NULL,
uniblock-pro-custom,Uniblock,,"[""[Buy](https://uniblock.dev/pricing)"",""[Docs](https://docs.uniblock.dev/guides/getting-started/starting-out)""]",Pro,Tiered,Archive,RPC,EVM JSON-RPC,$199,$1/4M CUs,FALSE,FALSE,"[""Market Data API"",""Token AP"",""NFT API"",""Transaction API"",""Scan API"",""Webhook API""]",,"[""2B CUs/mo"",""8K CU/s Throughput"",""20 Apps""]","[""Dashboards Analytics""]","[""Global""]","[""Email & Discord""]",null,,99.99%,NULL,,NULL,,NULL,
uniblock-startup-custom,Uniblock,,"[""[Website](https://uniblock.dev)"",""[Docs](https://docs.uniblock.dev/guides/getting-started/starting-out)""]",Startup,Tiered,Archive,RPC,EVM JSON-RPC,$0,$0,FALSE,FALSE,"[""Market Data API"",""Token AP"",""NFT API"",""Transaction API"",""Scan API"",""Webhook API""]",,"[""40M CUs/mo"",""1K CU/s Throughput"",""2 Apps""]","[""Dashboards Analytics""]","[""Global""]","[""Email & Discord""]",null,,99.99%,NULL,,NULL,,NULL,
validation-cloud-free-full-archive,Validation Cloud,,"[""[Website](https://www.validationcloud.io)"",""[Docs](https://www.validationcloud.io/docs)""]",,Free,Archive,RPC,EVM JSON-RPC,$0,$0,FALSE,FALSE,"[""Node API"",""Staking"",""Mavrik: Data and AI"",""Faucets""]",,"[""Multi-approver Workflows"",""Hardware Security Modules (HSMs)"",""Secure Enterprise Hardware Enclaves for Isolating Private Keys""]","[""Dashboards for Tracking"",""Real-time Monitoring"",""Granular Risk Parameters""]","[""North America"",""Europe"",""Asia""]",,,,99.99%,NULL,,NULL,,NULL,
validation-cloud-free-recent-state,Validation Cloud,,"[""[Website](https://www.validationcloud.io)"",""[Docs](https://www.validationcloud.io/docs)""]",,Free,Pruned,RPC,EVM JSON-RPC,$0,$0,FALSE,FALSE,"[""Node API"",""Staking"",""Mavrik: Data and AI"",""Faucets""]",,"[""Multi-approver Workflows"",""Hardware Security Modules (HSMs)"",""Secure Enterprise Hardware Enclaves for Isolating Private Keys""]","[""Dashboards for Tracking"",""Real-time Monitoring"",""Granular Risk Parameters""]","[""North America"",""Europe"",""Asia""]",,,,99.9%,NULL,,NULL,,NULL,
validation-cloud-private-full-archive,Validation Cloud,,"[""[Website](https://www.validationcloud.io)"",""[Docs](https://www.validationcloud.io/docs)""]",Private,Enterprise,Archive,RPC,EVM JSON-RPC,Custom,Custom,FALSE,FALSE,"[""Node API"",""Staking"",""Mavrik: Data and AI"",""Faucets""]",,"[""Multi-approver Workflows"",""Hardware Security Modules (HSMs)"",""Secure Enterprise Hardware Enclaves for Isolating Private Keys""]","[""Dashboards for Tracking"",""Real-time Monitoring"",""Granular Risk Parameters""]","[""North America"",""Europe"",""Asia""]",,,,99.99%,NULL,,NULL,,NULL,
validation-cloud-private-recent-state,Validation Cloud,,"[""[Website](https://www.validationcloud.io)"",""[Docs](https://www.validationcloud.io/docs)""]",Private,Enterprise,Pruned,RPC,EVM JSON-RPC,Custom,Custom,FALSE,FALSE,"[""Node API"",""Staking"",""Mavrik: Data and AI"",""Faucets""]",,"[""Multi-approver Workflows"",""Hardware Security Modules (HSMs)"",""Secure Enterprise Hardware Enclaves for Isolating Private Keys""]","[""Dashboards for Tracking"",""Real-time Monitoring"",""Granular Risk Parameters""]","[""North America"",""Europe"",""Asia""]",,,,99.99%,NULL,,NULL,,NULL,
validation-cloud-scale-full-archive,Validation Cloud,,"[""[Website](https://www.validationcloud.io)"",""[Docs](https://www.validationcloud.io/docs)""]",Scale,Pay-as-you-go,Archive,RPC,EVM JSON-RPC,,"$0.5/1M CUs for over 50M CUs, $0.45/1M CUs for over 150M CUs, $0.4/1M CUs for over 500M CUs, $0.35/1M CUs for over 1B CUs",FALSE,FALSE,"[""Node API"",""Staking"",""Mavrik: Data and AI"",""Faucets""]",,"[""Multi-approver Workflows"",""Hardware Security Modules (HSMs)"",""Secure Enterprise Hardware Enclaves for Isolating Private Keys""]","[""Dashboards for Tracking"",""Real-time Monitoring"",""Granular Risk Parameters""]","[""North America"",""Europe"",""Asia""]",,,,99.99%,NULL,,NULL,,NULL,
validation-cloud-scale-recent-state,Validation Cloud,,"[""[Website](https://www.validationcloud.io)"",""[Docs](https://www.validationcloud.io/docs)""]",Scale,Pay-as-you-go,Pruned,RPC,EVM JSON-RPC,,"$0.5/1M CUs for over 50M CUs, $0.45/1M CUs for over 150M CUs, $0.4/1M CUs for over 500M CUs, $0.35/1M CUs for over 1B CUs",FALSE,FALSE,"[""Node API"",""Staking"",""Mavrik: Data and AI"",""Faucets""]",,"[""Multi-approver Workflows"",""Hardware Security Modules (HSMs)"",""Secure Enterprise Hardware Enclaves for Isolating Private Keys""]","[""Dashboards for Tracking"",""Real-time Monitoring"",""Granular Risk Parameters""]","[""North America"",""Europe"",""Asia""]",,,,99.99%,NULL,,NULL,,NULL,
watchdata-business-full-archive,WatchData,,"[""[Website](https://watchdata.io/)"",""[Docs](https://docs.watchdata.io/resources/pricing-and-limits)""]",Business,Tiered,Archive,RPC,EVM JSON-RPC,$99/mo,,FALSE,FALSE,"[""Powered API"",""Crypto Price API"",""Bitcoin API"",""Ethereum API"",""Tron API"",""Polygon API"",""Binance Smart Chain API""]","[""450M Watch units/mo"",""600 Watch units/s"",""15 API Keys""]",,"[""Dashboard""]","[""Global""]","[""Email support""]",null,,,NULL,NULL,NULL,NULL,NULL,
watchdata-business-recent-state,WatchData,,"[""[Website](https://watchdata.io/)"",""[Docs](https://docs.watchdata.io/resources/pricing-and-limits)""]",Business,Tiered,Pruned,RPC,EVM JSON-RPC,$99/mo,,FALSE,FALSE,"[""Powered API"",""Crypto Price API"",""Bitcoin API"",""Ethereum API"",""Tron API"",""Polygon API"",""Binance Smart Chain API""]","[""450M Watch units/mo"",""600 Watch units/s"",""15 API Keys""]",,"[""Dashboard""]","[""Global""]","[""Email support""]",null,,,NULL,NULL,NULL,NULL,NULL,
watchdata-custom-full-archive,WatchData,,"[""[Website](https://watchdata.io/)"",""[Docs](https://docs.watchdata.io/resources/pricing-and-limits)""]",Custom,Enterprise,Archive,RPC,EVM JSON-RPC,Custom,Custom,FALSE,FALSE,"[""Powered API"",""Crypto Price API"",""Bitcoin API"",""Ethereum API"",""Tron API"",""Polygon API"",""Binance Smart Chain API""]","[""Custom""]",,"[""Dashboard""]","[""Global""]","[""Dedicated""]",null,,,NULL,NULL,NULL,NULL,NULL,
watchdata-custom-recent-state,WatchData,,"[""[Website](https://watchdata.io/)"",""[Docs](https://docs.watchdata.io/resources/pricing-and-limits)""]",Custom,Enterprise,Pruned,RPC,EVM JSON-RPC,Custom,Custom,FALSE,FALSE,"[""Powered API"",""Crypto Price API"",""Bitcoin API"",""Ethereum API"",""Tron API"",""Polygon API"",""Binance Smart Chain API""]","[""Custom""]",,"[""Dashboard""]","[""Global""]","[""Dedicated""]",null,,,NULL,NULL,NULL,NULL,NULL,
watchdata-free-full-archive,WatchData,,"[""[Website](https://watchdata.io/)"",""[Docs](https://docs.watchdata.io/resources/pricing-and-limits)""]",,Free,Archive,RPC,EVM JSON-RPC,$0,$0,FALSE,FALSE,"[""Powered API"",""Crypto Price API"",""Bitcoin API"",""Ethereum API"",""Tron API"",""Polygon API"",""Binance Smart Chain API""]","[""100M Watch units/mo"",""200 Watch units/s"",""5 API Keys""]",,"[""Dashboard""]","[""Global""]",,null,,,NULL,NULL,NULL,NULL,NULL,
watchdata-free-recent-state,WatchData,,"[""[Website](https://watchdata.io/)"",""[Docs](https://docs.watchdata.io/resources/pricing-and-limits)""]",,Free,Pruned,RPC,EVM JSON-RPC,$0,$0,FALSE,FALSE,"[""Powered API"",""Crypto Price API"",""Bitcoin API"",""Ethereum API"",""Tron API"",""Polygon API"",""Binance Smart Chain API""]","[""100M Watch units/mo"",""200 Watch units/s"",""5 API Keys""]",,"[""Dashboard""]","[""Global""]",,null,,,NULL,NULL,NULL,NULL,NULL,
watchdata-production-full-archive,WatchData,,"[""[Website](https://watchdata.io/)"",""[Docs](https://docs.watchdata.io/resources/pricing-and-limits)""]",Production,Tiered,Archive,RPC,EVM JSON-RPC,$299/mo,,FALSE,FALSE,"[""Powered API"",""Crypto Price API"",""Bitcoin API"",""Ethereum API"",""Tron API"",""Polygon API"",""Binance Smart Chain API""]","[""600M Watch units/mo"",""600 Watch units/s"",""20 API Keys""]",,"[""Dashboard""]","[""Global""]","[""24/7 Email support""]",null,,,NULL,NULL,NULL,NULL,NULL,
watchdata-production-recent-state,WatchData,,"[""[Website](https://watchdata.io/)"",""[Docs](https://docs.watchdata.io/resources/pricing-and-limits)""]",Production,Tiered,Pruned,RPC,EVM JSON-RPC,$299/mo,,FALSE,FALSE,"[""Powered API"",""Crypto Price API"",""Bitcoin API"",""Ethereum API"",""Tron API"",""Polygon API"",""Binance Smart Chain API""]","[""600M Watch units/mo"",""600 Watch units/s"",""20 API Keys""]",,"[""Dashboard""]","[""Global""]","[""24/7 Email support""]",null,,,NULL,NULL,NULL,NULL,NULL,
watchdata-startup-full-archive,WatchData,,"[""[Website](https://watchdata.io/)"",""[Docs](https://docs.watchdata.io/resources/pricing-and-limits)""]",Startup,Tiered,Archive,RPC,EVM JSON-RPC,$49/mo,,FALSE,FALSE,"[""Powered API"",""Crypto Price API"",""Bitcoin API"",""Ethereum API"",""Tron API"",""Polygon API"",""Binance Smart Chain API""]","[""200M Watch units/mo"",""400 Watch units/s"",""10 API Keys""]",,"[""Dashboard""]","[""Global""]","[""Discord support""]",null,,,NULL,NULL,NULL,NULL,NULL,
watchdata-startup-recent-state,WatchData,,"[""[Website](https://watchdata.io/)"",""[Docs](https://docs.watchdata.io/resources/pricing-and-limits)""]",Startup,Tiered,Pruned,RPC,EVM JSON-RPC,$49/mo,,FALSE,FALSE,"[""Powered API"",""Crypto Price API"",""Bitcoin API"",""Ethereum API"",""Tron API"",""Polygon API"",""Binance Smart Chain API""]","[""200M Watch units/mo"",""400 Watch units/s"",""10 API Keys""]",,"[""Dashboard""]","[""Global""]","[""Discord support""]",null,,,NULL,NULL,NULL,NULL,NULL,
xdc-network-public-recent-state,XDC Network,,"[""[Website](https://xdc.org/)"",""[Docs](https://docs.xdc.network/xdcchain/developers/rpc/)""]",,Public,Pruned,RPC,EVM JSON-RPC,$0,$0,FALSE,FALSE,"[""eth"",""net"",""web3"",""txpool""]","[""Public endpoint""]",,,"[""Global""]","[""Chain ID 50"",""Official mainnet endpoint""]","https://erpc.xinfin.network",,,NULL,,NULL,,NULL,
zeeve-advance-full-archive,Zeeve,,"[""[Website](https://www.zeeve.io)"",""[Docs](https://docs.zeeve.io/archive-nodes)""]",Advance,Tiered,Archive,RPC,EVM JSON-RPC,$599/mo,,FALSE,FALSE,"[""JSON-RPC Endpoints"",""CLI/API Credentials""]","[""2B reqs/mo""]","[""Enterprise-Grade Security Enhancements"",""Third-party Integrations""]","[""Real-time Monitoring"",""Advanced Dashboards"",""24/7 Surveillance"",""Statistics Pages""]","[""EU"",""US"",""APAC""]","[""Rollups-as-a-Service (RaaS)"",""Digital Ocean"",""Fabric"",""Bring Your Own Cloud (BYOC) options""]",,,99.9%,NULL,,NULL,1Gb/s,NULL,
zeeve-advance-recent-state,Zeeve,,"[""[Website](https://www.zeeve.io)"",""[Docs](https://docs.zeeve.io/rpc-nodes)""]",Advance,Tiered,Pruned,RPC,EVM JSON-RPC,$299/mo,,FALSE,FALSE,"[""JSON-RPC Endpoints"",""CLI/API Credentials""]","[""2B reqs/mo""]","[""Enterprise-Grade Security Enhancements"",""Third-party Integrations""]","[""Real-time Monitoring"",""Advanced Dashboards"",""24/7 Surveillance"",""Statistics Pages""]","[""EU"",""US"",""APAC""]","[""Rollups-as-a-Service (RaaS)"",""Digital Ocean"",""Fabric"",""Bring Your Own Cloud (BYOC) options""]",,,99.9%,NULL,,NULL,1Gb/s,NULL,
zeeve-basic-recent-state,Zeeve,,"[""[Website](https://www.zeeve.io)"",""[Docs](https://docs.zeeve.io/rpc-nodes)""]",Basic,Tiered,Pruned,RPC,EVM JSON-RPC,$189/mo,,FALSE,FALSE,"[""JSON-RPC""]","[""250M requests/mo""]","[""Secure endpoints""]","[""Node monitoring"",""Alerts and notifications""]","[""US"",""EU"",""APAC""]","[""Premium ticketing support""]",,,99.9%,NULL,,NULL,100 Mbps,NULL,
zeeve-enterprise-full-archive,Zeeve,,"[""[Website](https://www.zeeve.io)"",""[Docs](https://docs.zeeve.io/archive-nodes)""]",Enterprise,Tiered,Archive,RPC,EVM JSON-RPC,$999/mo,,FALSE,FALSE,"[""JSON-RPC Endpoints"",""CLI/API Credentials""]","[""Custom limits""]","[""Enterprise-Grade Security Enhancements"",""Third-party Integrations""]","[""Real-time Monitoring"",""Advanced Dashboards"",""24/7 Surveillance"",""Statistics Pages""]","[""EU"",""US"",""APAC""]","[""Rollups-as-a-Service (RaaS)"",""Digital Ocean"",""Fabric"",""Bring Your Own Cloud (BYOC) options""]",,,99.99%,NULL,,NULL,3Gb/s,NULL,
zeeve-enterprise-recent-state,Zeeve,,"[""[Website](https://www.zeeve.io)"",""[Docs](https://docs.zeeve.io/rpc-nodes)""]",Enterprise,Tiered,Pruned,RPC,EVM JSON-RPC,$599/mo,,FALSE,FALSE,"[""JSON-RPC Endpoints"",""CLI/API Credentials""]","[""Custom limits""]","[""Enterprise-Grade Security Enhancements"",""Third-party Integrations""]","[""Real-time Monitoring"",""Advanced Dashboards"",""24/7 Surveillance"",""Statistics Pages""]","[""EU"",""US"",""APAC""]","[""Rollups-as-a-Service (RaaS)"",""Digital Ocean"",""Fabric"",""Bring Your Own Cloud (BYOC) options""]",,,99.99%,NULL,,NULL,3Gb/s,NULL,
zerion-builder-indexer,Zerion,,"[""[Buy](https://zerion.io/api#api-pricing)"",""[Docs](https://developers.zerion.io/reference/authentication)""]",Builder,Tiered,Archive,Indexed Data,Custom,$149/mo,,FALSE,FALSE,"[""Wallet Data API"",""Transactions API""]","[""Up to 250K reqs/mo"",""50 RPS""]","[""Real-Time Phishing Defense"",""Privacy Protection"",""Spam Management"",""Asset Verification""]","[""Multichain Portfolio Aggregation"",""Real-Time DeFi Position Monitoring"",""Interactive Historical Performance Charts"",""Transaction Tracking with Visual History""]","[""Global""]","[""Bug bounty for white-hat hackers"",""Premium Service"",""Swapping and Trading""]",null,,99.9%,NULL,NULL,NULL,NULL,NULL,
zerion-developer-indexer,Zerion,,"[""[Website](https://zerion.io/api)"",""[Docs](https://developers.zerion.io/reference/authentication)""]",Developer,Free,Archive,Indexed Data,Custom,$0,,FALSE,FALSE,"[""Wallet Data API"",""Transactions API""]","[""2K reqs/day"",""10 RPS limit""]","[""Real-Time Phishing Defense"",""Privacy Protection"",""Spam Management"",""Asset Verification""]","[""Multichain Portfolio Aggregation"",""Real-Time DeFi Position Monitoring"",""Interactive Historical Performance Charts"",""Transaction Tracking with Visual History""]","[""Global""]","[""Bug bounty for white-hat hackers"",""Premium Service"",""Swapping and Trading""]",null,,99.9%,NULL,NULL,NULL,NULL,NULL,
zerion-enterprise-indexer,Zerion,,"[""[Contact](https://zerion.io/api#api-pricing)"",""[Docs](https://developers.zerion.io/reference/authentication)""]",,Enterprise,Archive,Indexed Data,Custom,Custom,,FALSE,FALSE,"[""Wallet Data API"",""Transactions API""]","[""Up to 2.5M reqs/mo"",""Up to 1K RPS""]","[""Real-Time Phishing Defense"",""Privacy Protection"",""Spam Management"",""Asset Verification""]","[""Multichain Portfolio Aggregation"",""Real-Time DeFi Position Monitoring"",""Interactive Historical Performance Charts"",""Transaction Tracking with Visual History""]","[""Global""]","[""Bug bounty for white-hat hackers"",""Premium Service"",""Swapping and Trading""]",null,,99.9%,NULL,NULL,NULL,NULL,NULL,
